What is your current job title?,Which of the following functions best describes your role?,What industry sector does your company operate in?,Please select the region where your company is headquartered.,What is your company’s estimated annual revenue?,What is your company’s total number of employees?,How long has your company been operating?,What is your team’s primary measure of success?,"Besides Sourced Revenue, how else does your company measure partner influence impact?_Close rates","Besides Sourced Revenue, how else does your company measure partner influence impact?_Deal size","Besides Sourced Revenue, how else does your company measure partner influence impact?_Customer satisfaction","Besides Sourced Revenue, how else does your company measure partner influence impact?_Product adoption","Besides Sourced Revenue, how else does your company measure partner influence impact?_Retention","Besides Sourced Revenue, how else does your company measure partner influence impact?_Expansion","Besides Sourced Revenue, how else does your company measure partner influence impact?_We don’t measure Partner Influence impact","Besides Sourced Revenue, how else does your company measure partner influence impact?_Other – please specify",What is your team’s main goal for partnerships in the next 12 months?,"On average, what percentage of your company’s revenue is expected to come from partnerships in the next 12 months?",How are you forecasting your performance against your goals for the next 12 months?,How aligned are your partnership goals with your company’s overall business goals?,What is the most likely reason your Partnerships team could miss its goals in the next 12 months?,How much focus will your company put on Partnerships in the next 12 months?,"If you had to make one strategic bet in the next 12 months, what would it be?",Which of the following best describes your executive team’s expectations of partnerships?,How does your average deal size involving partners compare to direct or non-partner deals?,How does your customer acquisition cost (CAC) from partners compared to direct sales and marketing?,How does your partner-led sales cycle compare to your direct sales cycle?,What’s your win rate for deals where partners are involved?,What is your retention rate for partner-referred customers?,What is your ideal ratio of referrals you send to partners vs what you receive?,How long has your company had a partnership program?,How many total partners do you have?,How many active partners generated revenue in the last 12 months?,How long does it typically take for a partnership to generate revenue after the first meeting?,What's your biggest challenge in scaling your partner program?,"Which of the following Partnership types does your company have?_Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",Which of the following Partnership types does your company have?_Product Partnerships – Partners who integrate with or build on top of your product,Which of the following Partnership types does your company have?_Solution Partnerships – Partners who combine your product with services or other tools into a full solution,Which of the following Partnership types does your company have?_Marketplace Partnerships – Partners who list your product on third party platforms or app stores,Which of the following Partnership types does your company have?_Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,Which of the partnership types you selected above has the most impact on your organization?,"Which partnership types are you planning to expand into (that you're not currently working with)_Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",Which partnership types are you planning to expand into (that you're not currently working with)_Product Partnerships – Partners who integrate with or build on top of your product,Which partnership types are you planning to expand into (that you're not currently working with)_Solution Partnerships – Partners who combine your product with services or other tools into a full solution,Which partnership types are you planning to expand into (that you're not currently working with)_Marketplace Partnerships – Partners who list your product on third-party platforms or app stores,Which partnership types are you planning to expand into (that you're not currently working with)_Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,Which marketplaces is your company listed in?_AWS,Which marketplaces is your company listed in?_Google Cloud,Which marketplaces is your company listed in?_Microsoft Azure,Which marketplaces is your company listed in?_Oracle,Which marketplaces is your company listed in?_Snowflake,Which marketplaces is your company listed in?_ServiceNow,Which marketplaces is your company listed in?_Salesforce,Which marketplaces is your company listed in?_Workday,Which marketplaces is your company listed in?_SAP,Which marketplaces is your company listed in?_IBM,Which marketplaces is your company listed in?_Other – please specify,Which marketplaces is your company listed in?_Not sure,What percentage of your total revenue comes through cloud marketplaces?,What’s the biggest challenge in your marketplace partnerships?,Do your partners currently implement your solution on behalf of your customers?,How long does it usually take for a partner to implement your solution?,What is the average cost for a partner to implement your solution for a customer?,Do your partners charge customers directly for implementation services?,Who does the majority of your partner organization report to?,How many people are on your Partnerships team?,Which of the following best describes your partner team’s structure?,What roles exist on your Partner Team?_Partner Management,What roles exist on your Partner Team?_Partner Operations,What roles exist on your Partner Team?_Partner Enablement,What roles exist on your Partner Team?_Partner Marketing,What roles exist on your Partner Team?_Partner Sales,What roles exist on your Partner Team?_Partner Development,What roles exist on your Partner Team?_Other – please specify,"If you could only add one supporting Partnerships role in the next 12 months, which would it be?",How much do you expect your Partner Team to grow in the next 12 months?,What is the size of your Partnerships team’s annual budget (including headcount)?,"What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Partner Tools & Technology","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_L&D (Learning & Development)","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Travel & Events","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Incentives & Rewards","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Co-marketing Funds","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Partner Programs & Engagement","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Other – please specify",Does your company offer incentives to partners?,What type of incentive do you offer to partners?,Which type of incentive do you believe is most effective in driving partner engagement?,What specific financial incentive is most effective?,What specific non-financial incentive is most effective?,Do you currently use any technology or automation tools to manage your partner ecosystem?,Which areas of your partner program are currently supported by technology or automation?_Partner Program Management,Which areas of your partner program are currently supported by technology or automation?_Partner Management,Which areas of your partner program are currently supported by technology or automation?_Partner Recruitment & Onboarding,Which areas of your partner program are currently supported by technology or automation?_Partner Enablement,Which areas of your partner program are currently supported by technology or automation?_Marketplace,Which areas of your partner program are currently supported by technology or automation?_Co-Sell,Which areas of your partner program are currently supported by technology or automation?_Not sure,Which areas of your partner program are currently supported by technology or automation?_Other – please specify,"What tools do you currently use to manage your partnerships?_CRM software (Salesforce, HubSpot, etc.)",What tools do you currently use to manage your partnerships?_Dedicated PRM software,What tools do you currently use to manage your partnerships?_Account mapping tools,What tools do you currently use to manage your partnerships?_Spreadsheets/manual tracking,What tools do you currently use to manage your partnerships?_Marketing automation platforms,What tools do you currently use to manage your partnerships?_Custom-built solutions,What tools do you currently use to manage your partnerships?_Other – please specify,What tools do you currently use to manage your partnerships?_Not sure,"Which platforms do you plan to use more, less, or steady? _Amplify_Column2","Which platforms do you plan to use more, less, or steady? _Channelscaler [Formerly Channel Mechanics and Allbound]_Column2","Which platforms do you plan to use more, less, or steady? _Crossbeam_Column2","Which platforms do you plan to use more, less, or steady? _Euler_Column2","Which platforms do you plan to use more, less, or steady? _Impartner_Column2","Which platforms do you plan to use more, less, or steady? _Journeybee_Column2","Which platforms do you plan to use more, less, or steady? _Kiflo PRMx_Column2","Which platforms do you plan to use more, less, or steady? _Partner Elevate_Column2","Which platforms do you plan to use more, less, or steady? _Partner Fleet_Column2","Which platforms do you plan to use more, less, or steady? _Partner Optimizer_Column2","Which platforms do you plan to use more, less, or steady? _Partner Utopia_Column2","Which platforms do you plan to use more, less, or steady? _PartnerStack_Column2","Which platforms do you plan to use more, less, or steady? _P2P Global_Column2","Which platforms do you plan to use more, less, or steady? _Qollabi_Column2","Which platforms do you plan to use more, less, or steady? _Salesforce PRM_Column2","Which platforms do you plan to use more, less, or steady? _Tackle.io_Column2","Which platforms do you plan to use more, less, or steady? _Workspan_Column2","Which platforms do you plan to use more, less, or steady? _Zugit_Column2",How would you rate the overall value your current partner tools provide to your organization?,How do you expect your use of technology and automation to change in the next 12 months?,Are you currently using AI in your partner organization?,Which AI tools are you currently using to support partner activities?_AirGapAI,Which AI tools are you currently using to support partner activities?_ChatGpt,Which AI tools are you currently using to support partner activities?_Clay,Which AI tools are you currently using to support partner activities?_Claude,Which AI tools are you currently using to support partner activities?_Copy.ai,Which AI tools are you currently using to support partner activities?_Descript,Which AI tools are you currently using to support partner activities?_Gamma,Which AI tools are you currently using to support partner activities?_Other – please specify,Which AI tools are you currently using to support partner activities?_Gemini,Which AI tools are you currently using to support partner activities?_Glean,Which AI tools are you currently using to support partner activities?_Gong,Which AI tools are you currently using to support partner activities?_HeyGen,Which AI tools are you currently using to support partner activities?_Lavender,Which AI tools are you currently using to support partner activities?_Manus.im,Which AI tools are you currently using to support partner activities?_NotebookLM,Which AI tools are you currently using to support partner activities?_Perplexity,Which AI tools are you currently using to support partner activities?_Replit,Which AI tools are you currently using to support partner activities?_I don't have this data,What is your primary goal for using technology and automation in your partner program?,What is the biggest challenge your organization faces in adopting AI and automation?,What level of training or enablement is provided to your partners?,How do you measure partner satisfaction?_Regular partner surveys,How do you measure partner satisfaction?_Net Promoter Score (NPS),How do you measure partner satisfaction?_Partner advisory boards,How do you measure partner satisfaction?_Quarterly business reviews,How do you measure partner satisfaction?_Support ticket analysis,How do you measure partner satisfaction?_Partner portal engagement metrics,How do you measure partner satisfaction?_We don't formally measure satisfaction,How do you measure partner satisfaction?_Other – please specify,How do you measure partner satisfaction?_I don't have this data,What aspects of your current partner engagement strategy are working well?,What aspects are not working or need improvement?,Describe how your partnership strategy has evolved over the past 2 years and what drove those changes.,"Describe how AI could change your partner relationships and business model, beyond just operational efficiency.",Do you have any additional feedback or comments you'd like to share?
Co-founder and COO,Leaders,Education,Asia-Pacific (APAC),Less than $50 million,Less than 100 employees,5 – 10 years,Sourced Revenue/Pipeline,1,1,0,0,0,1,0,0,Strengthen Partner Collaboration,100,75–100%,Very Aligned,Lack of execution on the partner side.,Increase focus on partnerships,Pursuing new strategic partner(s),Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,Lower than direct deals,Partner Referred CAC is lower,Shorter than direct sales,57,100,We don’t track this,1-2 years,Less than 50,Less than 10,Less than 1 year,Difficulty recruiting the right partners,0,0,0,0,1,Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,1,0,1,1,0,,,,,,,,,,,,,,,No,,,,Chief Executive Officer (CEO),Less than 10,Centralized – The partner team is managed in a single global structure,0,1,0,0,0,0,,Partner Development,Over 50% increase,Less than $1M,0,0,0,1,1,1,,Yes,A mix of both,A mix of both,Flat fee per sale,Co-marketing opportunities,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Informal/ad hoc,0,0,0,0,0,0,0,We're in constant direct communication with all partners. Email and phone/zoom.,0,Onboarding is relatively simple and straightforward... paying partners is easy as well.,Getting partners to adequately promote.,Went from no partners to 100% partners. Impossibility of working the B2C channel on our own. Impossibly expensive and time consuming with little results. Working a channel produced immediate results.,Not sure as to the relevancy at this point.,
National Channel Manager,Individual Contributor – Manages partners but does not lead a team,Technology / Software / IT,North America (NA),$1B – $10B,"More than 5,000 employees",More than 10 years,Sourced Revenue/Pipeline,0,0,0,1,0,0,0,0,Increase Sourced Revenue,99,75–100%,Somewhat Aligned,Weak Team Execution,Maintain current focus,Enabling existing partners,"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",Higher than direct deals,We can’t measure Partner Referred CAC yet,Shorter than direct sales,0,0,2:1 — We send more than we receive,6-10 years,"1,000 – 4,999","1,000+",Less than 1 year,Poor partner engagement,1,0,1,0,0,"Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",0,0,0,1,0,,,,,,,,,,,,,,,Yes,2-4 weeks,$50K – $150K,Yes,Chief Revenue Officer (CRO),51–200,"Regional – Partner teams are organized by geography, with regional ownership",0,1,1,1,1,0,,Partner Development,0–10% increase,$5M – $25M,0,0,0,1,1,1,,Yes,Financial incentives,A mix of both,Rep-level SPIFFs,big prizes,Yes,0,1,0,0,0,0,0,,0,1,0,0,0,0,,0,We don’t use this tool,We don’t use this tool,Use less,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use less,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Somewhat increase,No,,,,,,,,,,,,,,,,,,,,,Structured enablement,0,0,1,1,0,0,1,,0,as an IC I had to guess on some of the organizational questions,how to get partners excited to sell your solution,I am too new in role,simple things like mapping and tracking,
Founder,Leaders,Professional Services / Consulting,North America (NA),Less than $50 million,Less than 100 employees,Less than 1 year,Sourced Revenue/Pipeline,1,1,0,0,1,1,0,1,Increase Sourced Revenue,33,75–100%,Very Aligned,Weak Team Execution,Maintain current focus,Scaling the partner program,Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,About the same,We can’t measure Partner Referred CAC yet,Shorter than direct sales,33,75,Varies depending on partner,Less than 1 year,50 – 499,10 – 99,1–2 years,Operational efficiency,1,0,1,0,1,"Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",0,0,1,1,0,,,,,,,,,,,,,,,No,,,,Chief Executive Officer (CEO),Less than 10,Centralized – The partner team is managed in a single global structure,0,0,0,0,1,0,,Partner Operations,11–25% increase,Less than $1M,1,0,1,0,0,1,,Yes,A mix of both,A mix of both,All of the above,Receiving new customer referrals,Yes,0,1,0,0,0,0,0,,1,0,0,1,0,0,,0,Use more,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Significantly increase,Yes,0,1,0,1,0,0,0,,1,0,0,0,0,0,0,1,0,0,Increase efficiency,Budget limitations,Informal/ad hoc,0,0,1,1,0,0,0,,0,,,,,
Global Vice President and Head of Global Platinum Resellers,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,"Europe, Middle East, and Africa (EMEA)",More than $10B,"More than 5,000 employees",More than 10 years,Net New Names ACV,,,,,,,,,Expand Ecosystem Reach,30,More than 100%,Somewhat Aligned,Trump and his instability causing market disruption,Increase focus on partnerships,Pursuing new strategic partner(s),Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,About the same,We can’t measure Partner Referred CAC yet,About the same,65,85,We don’t track this,More than 10 years,"1,000 – 4,999","1,000+",Less than 1 year,Resource constraints,1,1,1,1,0,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,,0,Less than 5%,Misalignment between our product and the marketplace audience,Yes,More than 3 months,$150K or more,Yes,Chief Partnerships Officer (CPO),More than 200,"Hybrid – A mix of centralized, regional, and functional structures",1,0,0,0,1,1,,Partner Development,Shrinking (team size will decrease),More than $25M,0,0,1,0,1,1,,Yes,A mix of both,Financial incentives,Flat fee per sale,,Yes,1,0,0,1,0,0,0,,1,1,0,1,1,1,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use less,We don’t use this tool,Low,Significantly increase,Yes,0,1,0,0,0,0,0,Joule,0,0,0,0,0,0,0,0,0,0,Increase efficiency,Change management,Structured enablement,1,1,1,1,1,1,0,,0,performance management,"partner marketing, lead routing",We have moved rapidly towards partner co-sell and commission based payments instead of resell.,"lead generation, partner packages, self service",
Partner Strategy &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Operations,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),$1B – $10B,"501 – 5,000 employees",More than 10 years,Sourced Revenue/Pipeline,0,0,1,0,1,0,0,0,Expand Ecosystem Reach,30,More than 100%,Somewhat Aligned,Executive Misalignment,Increase focus on partnerships,Pursuing new strategic partner(s),"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",Not sure,We can’t measure Partner Referred CAC yet,Not sure / No direct sales motion,33,100,1:2 — We receive more than we send,6-10 years,500 – 999,100 – 499,Less than 1 year,Poor partner engagement,1,1,1,1,1,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Less than 5%,Insufficient internal resources to manage the marketplace,Yes,1-3 months,Less than $15K,Yes,Chief Revenue Officer (CRO),10–50,"Hybrid – A mix of centralized, regional, and functional structures",1,1,1,1,1,1,Partner Strategy,Partner Marketing,0–10% increase,$5M – $25M,1,0,1,1,0,0,,Yes,A mix of both,A mix of both,margin,Co-marketing opportunities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,
Chief Strategy Officer,Leaders,Technology / Software / IT,North America (NA),$250M – $1B,"501 – 5,000 employees",More than 10 years,Sourced Revenue/Pipeline,1,1,0,0,0,1,0,0,Increase Sourced Revenue,30,75–100%,Somewhat Misaligned,Executive Misalignment,Increase focus on partnerships,Pursuing new strategic partner(s),Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,Lower than direct deals,We can’t measure Partner Referred CAC yet,Not sure / No direct sales motion,50,100,We don’t track this,1-2 years,50 – 499,Less than 10,1–2 years,Resource constraints,1,1,1,0,0,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,0,0,1,0,0,,,,,,,,,,,,,,,Yes,More than 3 months,$150K or more,Yes,Chief Strategy Officer (CSO),Less than 10,Centralized – The partner team is managed in a single global structure,1,1,0,1,0,0,,Partner Development,11–25% increase,$1M – $5M,1,0,1,0,1,0,,Yes,A mix of both,Financial incentives,Revenue share,,Yes,1,1,0,1,0,0,0,,1,0,0,1,0,1,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Somewhat increase,Yes,0,0,0,0,0,0,0,Microsoft Copilot,0,0,0,0,0,0,0,0,0,0,Increase efficiency,Limited internal resources,Structured enablement,1,0,0,0,0,0,0,,0,Focusing on a smaller number of higher strategic and impactful partners and invest in those. While creating the aspirational goal for other partners to achieve same status,We are working on improving automation with PRM and copilot tools. We are also improving the incentive structure,I have reoriented our partnership strategy from a. “Spray and pray” to a highly targeted cultivation of selected partners who have the willingness and resources to achieve our target objectives of revenue and pipeline scaling,"Our solution (Stete and Local Government workflow software) has high implementation costs, a bit like a CRM or an ERP

AI could ultimately reduce our high dependency on service implementation partners and potentially reduce the need for such partnerships if customers can deploy our solutions themselves using a Low/No-code AI configuration studio",
Director - Partner Sales,Individual Contributor – Manages partners but does not lead a team,Technology / Software / IT,North America (NA),Less than $50 million,100 – 500 employees,More than 10 years,Sourced Revenue/Pipeline,0,0,0,1,0,1,0,0,Increase Sourced Revenue,40,More than 100%,Very Aligned,Executive Misalignment,Maintain current focus,Scaling the partner program,Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,About the same,Partner Referred CAC is lower,About the same,50,50,Varies depending on partner,3-5 years,50 – 499,Less than 10,1–2 years,Lack of internal alignment,0,1,1,0,0,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,0,1,1,0,0,,,,,,,,,,,,,,,Yes,1-3 months,$150K or more,Yes,Chief Partnerships Officer (CPO),Less than 10,"Functional – Partner roles are divided by function (e.g., marketing, sales, products, ops) rather than region or central team",1,0,1,1,1,1,,Partner Marketing,No change,$1M – $5M,0,1,1,1,0,0,,No,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Structured enablement,0,0,0,0,0,0,1,,0,Team with persistent engagement with prospective and current partners. This helps in making sure that the Partner is also engaged with your product and has it on his priority list,Investments in building partner COEs,In last 2 years we moved our focus from Boutique partners to larger SI partnerships. This has driven the incoming business to a scale. We are now talking larger deals with partners rather than smaller ones.,AI definitely can help in building partner strategy ... individual goals can be aligned leveraging AIs power to scan thru the market intelligence around the partner.,
PSM,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),$250M – $1B,"501 – 5,000 employees",More than 10 years,Partner Acquisition,,,,,,,,,Improve Partner Enablement,30,Less than 50%,Somewhat Aligned,Weak Team Execution,Maintain current focus,Enabling existing partners,Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,About the same,Partner Referred CAC is higher,Shorter than direct sales,25,90,Varies depending on partner,6-10 years,"1,000 – 4,999",500 – 999,Less than 1 year,Poor partner engagement,1,1,1,0,0,"Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",1,0,0,0,0,,,,,,,,,,,,,,,Yes,More than 3 months,$150K or more,Yes,Chief Revenue Officer (CRO),51–200,"Hybrid – A mix of centralized, regional, and functional structures",1,1,1,0,1,0,,Partner Sales,11–25% increase,$5M – $25M,1,0,0,0,1,1,,Yes,A mix of both,Financial incentives,Flat fee per sale,,Yes,1,1,1,1,0,0,0,,1,1,1,1,1,1,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,No change,We don’t use this tool,We don’t use this tool,We don’t use this tool,High,Somewhat increase,Yes,0,0,0,0,0,0,0,In house hugging face,0,0,0,0,0,0,0,0,0,0,Improve partner experience,Limited internal resources,Structured enablement,1,1,0,1,1,1,0,,0,"Connect and enablement 
Cadence",Sales enablement,Engagement,Helped TAT for sales and implementation engay,No
Partnership Manager,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),Less than $50 million,Less than 100 employees,1 – 5 years,Partner Acquisition,,,,,,,,,Expand Ecosystem Reach,30,50–75%,Somewhat Aligned,Lack of Resources,Increase focus on partnerships,Pursuing new strategic partner(s),Integrated - Partnerships support multiple business goals and are included in broader planning,Higher than direct deals,This is not a priority right now,Longer than direct sales,25,50,We don’t track this,1-2 years,Less than 50,Less than 10,Less than 1 year,Resource constraints,0,1,1,0,0,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,0,1,1,0,0,,,,,,,,,,,,,,,Yes,2-4 weeks,Less than $15K,Yes,Chief Executive Officer (CEO),Less than 10,Centralized – The partner team is managed in a single global structure,1,0,0,0,0,0,Market Research,Partner Marketing,11–25% increase,Less than $1M,1,0,1,0,0,1,,Yes,A mix of both,A mix of both,Revenue share,"Training, enablement, and support",Yes,1,1,1,0,0,0,0,,1,0,0,0,1,0,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Low,Significantly increase,Yes,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,1,0,0,Increase efficiency,Budget limitations,Informal/ad hoc,0,0,0,0,1,0,1,,0,,,,,
Head of Partnerships,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,"Europe, Middle East, and Africa (EMEA)",Less than $50 million,Less than 100 employees,More than 10 years,Influenced Revenue/Pipeline,,,,,,,,,Improve Partner Enablement,30,50–75%,Very Aligned,Lack of Resources,Maintain current focus,Pursuing new strategic partner(s),Integrated - Partnerships support multiple business goals and are included in broader planning,Higher than direct deals,Partner Referred CAC is lower,Longer than direct sales,22,92,We don’t track this,3-5 years,50 – 499,10 – 99,1–2 years,Lack of internal alignment,1,1,1,0,0,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,0,0,1,0,0,,,,,,,,,,,,,,,No,,,,Chief Executive Officer (CEO),Less than 10,"Functional – Partner roles are divided by function (e.g., marketing, sales, products, ops) rather than region or central team",1,0,0,1,1,0,,Partner Enablement,26–50% increase,$1M – $5M,1,0,1,0,1,0,,No,,,,,Yes,0,1,0,0,0,0,0,,1,0,0,1,0,0,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,No change,No,,,,,,,,,,,,,,,,,,,,,Structured enablement,0,0,0,1,0,0,0,,0,Value proposition and product engagement are working particularly well for partner engagement and enablement at the moment.,Engagement targeting is split between the partners we see working when looking at the data and the partner types c level would like to see working.,"We gone from a data driven. partner strategy where we had a clear vision of the partners, we needed to create pipeline and mrr to a strategy that is more based on elevating the overall brand and maturing the market long term.

That change is c-level driven and part of a long term stratege that means less influenced mrr now but more mrr long term.",AI search functionality in partner interface where partners can simpy ask the PRM for what they are looking for.,
Director of Partnerships,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,"Europe, Middle East, and Africa (EMEA)",Less than $50 million,Less than 100 employees,5 – 10 years,Sourced Revenue/Pipeline,0,1,0,0,0,0,0,0,Increase Sourced Revenue,20,75–100%,Very Aligned,Macroeconomics,Increase focus on partnerships,Pursuing new strategic partner(s),Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,About the same,Partner Referred CAC is lower,About the same,30,95,Varies depending on partner,1-2 years,50 – 499,10 – 99,Less than 1 year,Difficulty recruiting the right partners,1,1,0,1,1,Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Other HR Tech,0,Less than 5%,Low visibility / discoverability within the marketplace,No,,,,Chief Revenue Officer (CRO),Less than 10,"Hybrid – A mix of centralized, regional, and functional structures",1,0,0,1,0,0,,Partner Sales,No change,Less than $1M,0,0,1,1,1,0,,Yes,A mix of both,A mix of both,Revenue share,Co-marketing opportunities,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Informal/ad hoc,0,0,0,1,0,0,0,,0,,,,,
CEO,Leaders,Technology / Software / IT,North America (NA),Less than $50 million,Less than 100 employees,1 – 5 years,Sourced Revenue/Pipeline,1,1,1,0,1,1,0,0,Increase Sourced Revenue,80,75–100%,Very Aligned,Poor Communication,Increase focus on partnerships,Pursuing new strategic partner(s),Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,About the same,Partner Referred CAC is lower,About the same,50,90,2:1 — We send more than we receive,1-2 years,Less than 50,Less than 10,Less than 1 year,Difficulty recruiting the right partners,1,0,1,0,1,Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,1,0,1,0,1,,,,,,,,,,,,,,,No,,,,Chief Executive Officer (CEO),Less than 10,Centralized – The partner team is managed in a single global structure,1,1,1,1,1,1,,Partner Sales,26–50% increase,Less than $1M,1,0,1,0,0,1,,Yes,Financial incentives,Financial incentives,Rep-level SPIFFs,,Yes,1,0,0,0,1,0,0,,1,0,0,1,1,0,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Low,Somewhat increase,Yes,0,1,0,1,0,0,0,Copilot,0,0,0,0,0,0,0,1,0,0,Increase efficiency,Integration complexity,Informal/ad hoc,1,0,0,1,1,0,0,,0,,,,,
